run_id,total_called,total_planted,tp_called,tp_planted,precision,recall,f1,id_ctrl,id_treat,genome,acc_key,gc_key,fragment_length,read_length,nb_k,aligner,peakcaller,macs2_mode,tf_exp,seed,tf_seed,map_seed,gc_exp,acc_exp,map_coverage_pct,map_sigma,map_enrich,map_exp,use_control,coverage_ctrl,coverage_treat,tf_peak_count_ctrl,tf_peak_count_treat,tf_sigma,tf_enrich
0021,33,30,30,30,0.9090909090909091,1.0,0.9523809523809523,0021_con,0021_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,2.0,10,0,5,5,1500
0022,32,30,30,30,0.9375,1.0,0.967741935483871,0022_con,0022_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,2.0,10,0,5,5,2500
0023,126,30,30,30,0.23809523809523808,1.0,0.3846153846153846,0023_con,0023_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,4.0,10,0,5,5,1500
0024,108,30,30,30,0.2777777777777778,1.0,0.4347826086956522,0024_con,0024_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,4.0,10,0,5,5,2500
0025,231,30,30,30,0.12987012987012986,1.0,0.22988505747126434,0025_con,0025_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,8.0,10,0,5,5,1500
0026,168,30,30,30,0.17857142857142858,1.0,0.30303030303030304,0026_con,0026_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,8.0,10,0,5,5,2500
0027,231,30,30,30,0.12987012987012986,1.0,0.22988505747126434,0027_con,0027_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,12.0,10,0,5,5,1500
0028,168,30,30,30,0.17857142857142858,1.0,0.30303030303030304,0028_con,0028_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,12.0,10,0,5,5,2500
0029,231,30,30,30,0.12987012987012986,1.0,0.22988505747126434,0029_con,0029_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,16.0,10,0,5,5,1500
0030,168,30,30,30,0.17857142857142858,1.0,0.30303030303030304,0030_con,0030_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,16.0,10,0,5,5,2500
0031,231,30,30,30,0.12987012987012986,1.0,0.22988505747126434,0031_con,0031_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,24.0,10,0,5,5,1500
0032,168,30,30,30,0.17857142857142858,1.0,0.30303030303030304,0032_con,0032_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,24.0,10,0,5,5,2500
0033,17,30,16,16,0.9411764705882353,0.5333333333333333,0.6808510638297872,0033_con,0033_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,0.5,20,0,5,5,1500
0034,28,30,28,28,1.0,0.9333333333333333,0.9655172413793104,0034_con,0034_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,0.5,20,0,5,5,2500
0035,27,30,27,27,1.0,0.9,0.9473684210526316,0035_con,0035_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,1.0,20,0,5,5,1500
0036,30,30,30,30,1.0,1.0,1.0,0036_con,0036_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,1.0,20,0,5,5,2500
0037,31,30,30,30,0.967741935483871,1.0,0.9836065573770492,0037_con,0037_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,2.0,20,0,5,5,1500
0038,32,30,30,30,0.9375,1.0,0.967741935483871,0038_con,0038_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,2.0,20,0,5,5,2500
0039,71,30,30,30,0.4225352112676056,1.0,0.5940594059405941,0039_con,0039_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,4.0,20,0,5,5,1500
0040,70,30,30,30,0.42857142857142855,1.0,0.6,0040_con,0040_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,4.0,20,0,5,5,2500
0041,209,30,30,30,0.14354066985645933,1.0,0.2510460251046025,0041_con,0041_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,8.0,20,0,5,5,1500
0042,198,30,30,30,0.15151515151515152,1.0,0.2631578947368421,0042_con,0042_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,8.0,20,0,5,5,2500
0043,259,30,30,30,0.11583011583011583,1.0,0.20761245674740486,0043_con,0043_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,12.0,20,0,5,5,1500
0044,236,30,30,30,0.1271186440677966,1.0,0.22556390977443605,0044_con,0044_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,12.0,20,0,5,5,2500
0045,259,30,30,30,0.11583011583011583,1.0,0.20761245674740486,0045_con,0045_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,16.0,20,0,5,5,1500
0046,236,30,30,30,0.1271186440677966,1.0,0.22556390977443605,0046_con,0046_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,16.0,20,0,5,5,2500
0047,259,30,30,30,0.11583011583011583,1.0,0.20761245674740486,0047_con,0047_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,24.0,20,0,5,5,1500
0048,236,30,30,30,0.1271186440677966,1.0,0.22556390977443605,0048_con,0048_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,11,11,11,0.6,0.5,3,1.5,10,1.0,True,24.0,20,0,5,5,2500
0049,18,30,14,14,0.7777777777777778,0.4666666666666667,0.5833333333333334,0049_con,0049_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,0.5,5,0,5,5,1500
0050,26,30,25,26,0.9615384615384616,0.8666666666666667,0.91164095371669,0050_con,0050_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,0.5,5,0,5,5,2500
0051,24,30,21,22,0.875,0.7333333333333333,0.7979274611398963,0051_con,0051_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,1.0,5,0,5,5,1500
0052,30,30,28,29,0.9333333333333333,0.9666666666666667,0.9497076023391814,0052_con,0052_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,1.0,5,0,5,5,2500
0053,52,30,28,29,0.5384615384615384,0.9666666666666667,0.6916524701873934,0053_con,0053_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,2.0,5,0,5,5,1500
0054,46,30,28,29,0.6086956521739131,0.9666666666666667,0.7470101195952162,0054_con,0054_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,2.0,5,0,5,5,2500
0055,139,30,29,30,0.20863309352517986,1.0,0.34523809523809523,0055_con,0055_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,4.0,5,0,5,5,1500
0056,137,30,28,29,0.20437956204379562,0.9666666666666667,0.33741948888427176,0056_con,0056_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,4.0,5,0,5,5,2500
0057,139,30,29,30,0.20863309352517986,1.0,0.34523809523809523,0057_con,0057_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,8.0,5,0,5,5,1500
0058,137,30,28,29,0.20437956204379562,0.9666666666666667,0.33741948888427176,0058_con,0058_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,8.0,5,0,5,5,2500
0059,139,30,29,30,0.20863309352517986,1.0,0.34523809523809523,0059_con,0059_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,12.0,5,0,5,5,1500
0060,137,30,28,29,0.20437956204379562,0.9666666666666667,0.33741948888427176,0060_con,0060_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,12.0,5,0,5,5,2500
0061,139,30,29,30,0.20863309352517986,1.0,0.34523809523809523,0061_con,0061_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,16.0,5,0,5,5,1500
0062,137,30,28,29,0.20437956204379562,0.9666666666666667,0.33741948888427176,0062_con,0062_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,16.0,5,0,5,5,2500
0063,139,30,29,30,0.20863309352517986,1.0,0.34523809523809523,0063_con,0063_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,24.0,5,0,5,5,1500
0064,137,30,28,29,0.20437956204379562,0.9666666666666667,0.33741948888427176,0064_con,0064_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,24.0,5,0,5,5,2500
0065,15,30,14,14,0.9333333333333333,0.4666666666666667,0.6222222222222223,0065_con,0065_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,0.5,10,0,5,5,1500
0066,27,30,26,27,0.9629629629629629,0.9,0.930417495029821,0066_con,0066_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,0.5,10,0,5,5,2500
0067,26,30,24,25,0.9230769230769231,0.8333333333333334,0.8759124087591241,0067_con,0067_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,1.0,10,0,5,5,1500
