run_id,total_called,total_planted,tp_called,tp_planted,precision,recall,f1,id_ctrl,id_treat,genome,acc_key,gc_key,fragment_length,read_length,nb_k,aligner,peakcaller,macs2_mode,tf_exp,seed,tf_seed,map_seed,gc_exp,acc_exp,map_coverage_pct,map_sigma,map_enrich,map_exp,use_control,coverage_ctrl,coverage_treat,tf_peak_count_ctrl,tf_peak_count_treat,tf_sigma,tf_enrich
0021,29,30,29,30,1.0,1.0,1.0,0021_con,0021_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,2.0,10,0,5,5,1500
0022,29,30,29,30,1.0,1.0,1.0,0022_con,0022_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,2.0,10,0,5,5,2500
0023,34,30,29,30,0.8529411764705882,1.0,0.9206349206349206,0023_con,0023_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,4.0,10,0,5,5,1500
0024,33,30,29,30,0.8787878787878788,1.0,0.9354838709677419,0024_con,0024_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,4.0,10,0,5,5,2500
0025,36,30,29,30,0.8055555555555556,1.0,0.8923076923076924,0025_con,0025_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,8.0,10,0,5,5,1500
0026,34,30,29,30,0.8529411764705882,1.0,0.9206349206349206,0026_con,0026_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,8.0,10,0,5,5,2500
0027,36,30,29,30,0.8055555555555556,1.0,0.8923076923076924,0027_con,0027_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,12.0,10,0,5,5,1500
0028,34,30,29,30,0.8529411764705882,1.0,0.9206349206349206,0028_con,0028_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,12.0,10,0,5,5,2500
0029,36,30,29,30,0.8055555555555556,1.0,0.8923076923076924,0029_con,0029_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,16.0,10,0,5,5,1500
0030,34,30,29,30,0.8529411764705882,1.0,0.9206349206349206,0030_con,0030_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,16.0,10,0,5,5,2500
0031,36,30,29,30,0.8055555555555556,1.0,0.8923076923076924,0031_con,0031_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,24.0,10,0,5,5,1500
0032,34,30,29,30,0.8529411764705882,1.0,0.9206349206349206,0032_con,0032_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,24.0,10,0,5,5,2500
0033,4,30,4,5,1.0,0.16666666666666666,0.2857142857142857,0033_con,0033_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,0.5,20,0,5,5,1500
0034,29,30,29,30,1.0,1.0,1.0,0034_con,0034_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,0.5,20,0,5,5,2500
0035,29,30,29,30,1.0,1.0,1.0,0035_con,0035_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,1.0,20,0,5,5,1500
0036,29,30,29,30,1.0,1.0,1.0,0036_con,0036_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,1.0,20,0,5,5,2500
0037,29,30,29,30,1.0,1.0,1.0,0037_con,0037_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,2.0,20,0,5,5,1500
0038,30,30,29,30,0.9666666666666667,1.0,0.983050847457627,0038_con,0038_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,2.0,20,0,5,5,2500
0039,32,30,29,30,0.90625,1.0,0.9508196721311475,0039_con,0039_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,4.0,20,0,5,5,1500
0040,32,30,29,30,0.90625,1.0,0.9508196721311475,0040_con,0040_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,4.0,20,0,5,5,2500
0041,39,30,29,30,0.7435897435897436,1.0,0.8529411764705882,0041_con,0041_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,8.0,20,0,5,5,1500
0042,38,30,29,30,0.7631578947368421,1.0,0.8656716417910448,0042_con,0042_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,8.0,20,0,5,5,2500
0043,39,30,29,30,0.7435897435897436,1.0,0.8529411764705882,0043_con,0043_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,12.0,20,0,5,5,1500
0044,38,30,29,30,0.7631578947368421,1.0,0.8656716417910448,0044_con,0044_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,12.0,20,0,5,5,2500
0045,39,30,29,30,0.7435897435897436,1.0,0.8529411764705882,0045_con,0045_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,16.0,20,0,5,5,1500
0046,38,30,29,30,0.7631578947368421,1.0,0.8656716417910448,0046_con,0046_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,16.0,20,0,5,5,2500
0047,39,30,29,30,0.7435897435897436,1.0,0.8529411764705882,0047_con,0047_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,24.0,20,0,5,5,1500
0048,38,30,29,30,0.7631578947368421,1.0,0.8656716417910448,0048_con,0048_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,11,11,11,0.0,0.0,0,1.5,10,1.0,True,24.0,20,0,5,5,2500
0049,9,30,8,9,0.8888888888888888,0.3,0.4485981308411215,0049_con,0049_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,0.5,5,0,5,5,1500
0050,28,30,27,28,0.9642857142857143,0.9333333333333333,0.9485570890840653,0050_con,0050_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,0.5,5,0,5,5,2500
