run_id,total_called,total_planted,tp_called,tp_planted,precision,recall,f1,id_ctrl,id_treat,genome,acc_key,gc_key,fragment_length,read_length,nb_k,aligner,peakcaller,macs2_mode,tf_exp,seed,tf_seed,map_seed,gc_exp,acc_exp,map_coverage_pct,map_sigma,map_enrich,map_exp,use_control,coverage_ctrl,coverage_treat,tf_peak_count_ctrl,tf_peak_count_treat,tf_sigma,tf_enrich
0057,135,30,29,30,0.21481481481481482,1.0,0.3536585365853659,0057_con,0057_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,8.0,5,0,5,5,1500
0058,130,30,29,30,0.2230769230769231,1.0,0.36477987421383645,0058_con,0058_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,8.0,5,0,5,5,2500
0059,135,30,29,30,0.21481481481481482,1.0,0.3536585365853659,0059_con,0059_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,12.0,5,0,5,5,1500
0060,130,30,29,30,0.2230769230769231,1.0,0.36477987421383645,0060_con,0060_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,12.0,5,0,5,5,2500
0061,135,30,29,30,0.21481481481481482,1.0,0.3536585365853659,0061_con,0061_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,16.0,5,0,5,5,1500
0062,130,30,29,30,0.2230769230769231,1.0,0.36477987421383645,0062_con,0062_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,16.0,5,0,5,5,2500
0063,135,30,29,30,0.21481481481481482,1.0,0.3536585365853659,0063_con,0063_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,24.0,5,0,5,5,1500
0064,130,30,29,30,0.2230769230769231,1.0,0.36477987421383645,0064_con,0064_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,24.0,5,0,5,5,2500
0065,21,30,19,20,0.9047619047619048,0.6666666666666666,0.7676767676767676,0065_con,0065_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,0.5,10,0,5,5,1500
0066,28,30,26,27,0.9285714285714286,0.9,0.9140625,0066_con,0066_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,0.5,10,0,5,5,2500
0067,28,30,26,27,0.9285714285714286,0.9,0.9140625,0067_con,0067_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,1.0,10,0,5,5,1500
0068,30,30,28,29,0.9333333333333333,0.9666666666666667,0.9497076023391814,0068_con,0068_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,1.0,10,0,5,5,2500
0069,34,30,28,29,0.8235294117647058,0.9666666666666667,0.8893756845564075,0069_con,0069_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,2.0,10,0,5,5,1500
0070,32,30,28,29,0.875,0.9666666666666667,0.918552036199095,0070_con,0070_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,2.0,10,0,5,5,2500
0071,114,30,28,29,0.24561403508771928,0.9666666666666667,0.391702846116739,0071_con,0071_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,4.0,10,0,5,5,1500
0072,99,30,29,30,0.29292929292929293,1.0,0.45312500000000006,0072_con,0072_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,4.0,10,0,5,5,2500
0073,232,30,29,30,0.125,1.0,0.2222222222222222,0073_con,0073_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,8.0,10,0,5,5,1500
0074,149,30,29,30,0.19463087248322147,1.0,0.32584269662921345,0074_con,0074_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,8.0,10,0,5,5,2500
0075,232,30,29,30,0.125,1.0,0.2222222222222222,0075_con,0075_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,12.0,10,0,5,5,1500
0076,149,30,29,30,0.19463087248322147,1.0,0.32584269662921345,0076_con,0076_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,12.0,10,0,5,5,2500
0077,232,30,29,30,0.125,1.0,0.2222222222222222,0077_con,0077_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,16.0,10,0,5,5,1500
0078,149,30,29,30,0.19463087248322147,1.0,0.32584269662921345,0078_con,0078_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,16.0,10,0,5,5,2500
0079,232,30,29,30,0.125,1.0,0.2222222222222222,0079_con,0079_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,24.0,10,0,5,5,1500
0080,149,30,29,30,0.19463087248322147,1.0,0.32584269662921345,0080_con,0080_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,24.0,10,0,5,5,2500
0081,18,30,17,18,0.9444444444444444,0.6,0.7338129496402879,0081_con,0081_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,0.5,20,0,5,5,1500
0082,29,30,28,29,0.9655172413793104,0.9666666666666667,0.9660916121356335,0082_con,0082_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,0.5,20,0,5,5,2500
0083,29,30,27,28,0.9310344827586207,0.9333333333333333,0.9321824907521578,0083_con,0083_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,1.0,20,0,5,5,1500
0084,30,30,28,29,0.9333333333333333,0.9666666666666667,0.9497076023391814,0084_con,0084_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,1.0,20,0,5,5,2500
0085,31,30,28,29,0.9032258064516129,0.9666666666666667,0.9338700402530189,0085_con,0085_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,2.0,20,0,5,5,1500
0086,31,30,29,30,0.9354838709677419,1.0,0.9666666666666666,0086_con,0086_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,2.0,20,0,5,5,2500
0087,65,30,28,29,0.4307692307692308,0.9666666666666667,0.5959633027522936,0087_con,0087_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,4.0,20,0,5,5,1500
0088,55,30,29,30,0.5272727272727272,1.0,0.6904761904761904,0088_con,0088_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,4.0,20,0,5,5,2500
0089,171,30,29,30,0.1695906432748538,1.0,0.29,0089_con,0089_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,8.0,20,0,5,5,1500
0090,188,30,29,30,0.15425531914893617,1.0,0.2672811059907834,0090_con,0090_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,8.0,20,0,5,5,2500
0091,209,30,29,30,0.13875598086124402,1.0,0.24369747899159666,0091_con,0091_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,12.0,20,0,5,5,1500
0092,207,30,29,30,0.14009661835748793,1.0,0.24576271186440682,0092_con,0092_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,12.0,20,0,5,5,2500
0093,209,30,29,30,0.13875598086124402,1.0,0.24369747899159666,0093_con,0093_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,16.0,20,0,5,5,1500
0094,207,30,29,30,0.14009661835748793,1.0,0.24576271186440682,0094_con,0094_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,16.0,20,0,5,5,2500
0095,209,30,29,30,0.13875598086124402,1.0,0.24369747899159666,0095_con,0095_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,24.0,20,0,5,5,1500
0096,207,30,29,30,0.14009661835748793,1.0,0.24576271186440682,0096_con,0096_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,0,1.5,10,1.0,True,24.0,20,0,5,5,2500
