coverage_ctrl,precision,recall,f1,n_runs
0.5,0.6295218191769916,0.46111111111111114,0.48379730962123596,36
1.0,0.8867390370179542,0.7379629629629629,0.7889616149738504,36
2.0,0.916085567233886,0.9416666666666667,0.9271359059771481,36
4.0,0.8363961109087237,0.9787037037037037,0.900762153546787,36
8.0,0.7769526079270465,0.9796296296296296,0.8642764701561731,36
12.0,0.7703409831484341,0.9805555555555555,0.8600963603397397,36
16.0,0.7703409831484341,0.9805555555555555,0.8600963603397397,36
24.0,0.7703409831484341,0.9805555555555555,0.8600963603397397,36
