run_id,total_called,total_planted,tp_called,tp_planted,precision,recall,f1,id_ctrl,id_treat,genome,acc_key,gc_key,fragment_length,read_length,nb_k,aligner,peakcaller,macs2_mode,tf_exp,seed,tf_seed,map_seed,gc_exp,acc_exp,map_coverage_pct,map_sigma,map_enrich,map_exp,use_control,coverage_ctrl,coverage_treat,tf_peak_count_ctrl,tf_peak_count_treat,tf_sigma,tf_enrich
0246,33,30,29,30,0.8787878787878788,1.0,0.9354838709677419,0246_con,0246_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,2.0,5,0,5,20,2500
0247,31,30,27,28,0.8709677419354839,0.9333333333333333,0.901072705601907,0247_con,0247_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,4.0,5,0,5,20,1000
0248,32,30,29,30,0.90625,1.0,0.9508196721311475,0248_con,0248_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,4.0,5,0,5,20,2500
0249,31,30,27,28,0.8709677419354839,0.9333333333333333,0.901072705601907,0249_con,0249_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,8.0,5,0,5,20,1000
0250,32,30,29,30,0.90625,1.0,0.9508196721311475,0250_con,0250_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,8.0,5,0,5,20,2500
0251,31,30,27,28,0.8709677419354839,0.9333333333333333,0.901072705601907,0251_con,0251_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,12.0,5,0,5,20,1000
0252,32,30,29,30,0.90625,1.0,0.9508196721311475,0252_con,0252_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,12.0,5,0,5,20,2500
0253,31,30,27,28,0.8709677419354839,0.9333333333333333,0.901072705601907,0253_con,0253_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,16.0,5,0,5,20,1000
0254,32,30,29,30,0.90625,1.0,0.9508196721311475,0254_con,0254_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,16.0,5,0,5,20,2500
0255,31,30,27,28,0.8709677419354839,0.9333333333333333,0.901072705601907,0255_con,0255_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,24.0,5,0,5,20,1000
0256,32,30,29,30,0.90625,1.0,0.9508196721311475,0256_con,0256_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,24.0,5,0,5,20,2500
0257,0,30,0,0,0.0,0.0,0.0,0257_con,0257_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,0.5,10,0,5,20,1000
0258,28,30,28,29,1.0,0.9666666666666667,0.983050847457627,0258_con,0258_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,0.5,10,0,5,20,2500
0259,20,30,18,18,0.9,0.6,0.7200000000000001,0259_con,0259_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,1.0,10,0,5,20,1000
0260,29,30,29,30,1.0,1.0,1.0,0260_con,0260_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,1.0,10,0,5,20,2500
0261,30,30,28,29,0.9333333333333333,0.9666666666666667,0.9497076023391814,0261_con,0261_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,2.0,10,0,5,20,1000
0262,30,30,29,30,0.9666666666666667,1.0,0.983050847457627,0262_con,0262_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,2.0,10,0,5,20,2500
0263,34,30,29,30,0.8529411764705882,1.0,0.9206349206349206,0263_con,0263_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,4.0,10,0,5,20,1000
